Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speaker_name
1119	1	is everything all right?	Care	00:16:13,138	00:16:14,180	friends	Ross
1119	4	do you realize that man has cried in our apartment three times? huh?	Complain	00:16:43,419	00:16:48,965	friends	Ross
1119	6	no, i mean, all i'm saying is that guy... these are amazing.	Praise	00:17:02,646	00:17:05,940	friends	Ross
1119	7	sandy made madeleines.	Inform	00:17:07,067	00:17:09,027	friends	Rachel
1120	4	and, you, thanks for the face massage. thank you.	Thank	00:19:04,601	00:19:07,520	friends	Phoebe
1121	2	rachel and i hired a male nanny.	Inform	00:19:31,712	00:19:33,963	friends	Ross
1121	9	rachel and i, uh, hired a male nanny.	Inform	00:20:50,999	00:20:54,627	friends	Ross
1121	11	you know, i don't mind a male nanny but i do draw the line at male wet nurse.	Taunt	00:21:09,351	00:21:13,354	friends	Chandler
1121	12	oh! oh! you are on a roll, mister.	Praise	00:21:17,359	00:21:21,195	friends	Monica
1121	14	okay. okay. stop it, you. you stop it.	Prevent	00:21:27,327	00:21:31,455	friends	Monica
1121	19	you have nothing to worry about with jeffrey.	Comfort	00:22:06,366	00:22:08,409	friends	Monica
1121	20	well, you're different funny.	Praise	00:22:11,079	00:22:13,581	friends	Monica
1121	22	uh, there once was a man named chandler whose wife made him die inside.	Taunt	00:22:21,506	00:22:26,927	friends	Chandler
1121	23	honey, you know i think you're hilarious.	Praise	00:22:28,388	00:22:31,098	friends	Monica
1124	0	hi! you have to help me pick a dress. i'm meeting mike's parents tonight.	Ask for help	00:03:44,682	00:03:48,727	friends	Phoebe
1124	1	wow, the boyfriend's parents. big step.	Praise	00:03:50,146	00:03:51,855	friends	Monica
1124	3	i'm sorry. we'll take you shopping. it'll be fine.	Apologise	00:04:14,254	00:04:16,755	friends	Monica
1124	5	with the father, you wanna flirt a little, but not in a gross way.	Advise	00:04:20,718	00:04:23,720	friends	Rachel
1124	6	oh! well, with the mother just constantly tell her how amazing her son is.	Advise	00:04:41,990	00:04:46,410	friends	Rachel
1127	12	this is great! this is the first time i've ever enjoyed football!	Praise	00:14:41,589	00:14:44,924	friends	Chandler
1129	4	not ready to joke about it yet? see you later.	Leave	00:19:03,600	00:19:06,144	friends	Joey
1129	5	why in the world would you take this tape? and why would you watch it?	Criticize	00:19:06,645	00:19:10,439	friends	Monica
1129	17	that bastard taped over me!	Criticize	00:20:22,763	00:20:26,224	friends	Monica
1130	0	hey, hon? would you help me get the plates down?	Ask for help	00:00:05,422	00:00:07,548	friends	Monica
1130	1	hey, here's an idea. why don't we use our wedding china today?	Advise	00:00:07,716	00:00:11,635	friends	Chandler
1130	2	no, i think we should save our china for something really special.	Oppose	00:00:11,803	00:00:14,972	friends	Monica
1130	7	the parade is really good this year.	Praise	00:00:36,369	00:00:39,455	friends	Joey
1130	13	i can't believe i forgot! i usually write stuff like this down on my arm!	Complain	00:01:10,195	00:01:13,947	friends	Joey
1130	14	stupid long sleeves!	Complain	00:01:15,867	00:01:19,495	friends	Joey
1131	0	she's precious.	Praise	00:06:08,701	00:06:10,994	friends	friends person1
1131	1	hello?	Greet	00:06:25,259	00:06:26,843	friends	friends person1
1131	3	sure, ross, yeah!	Agree	00:06:55,081	00:06:56,832	friends	Rachel
1131	7	we were gonna have sushi.	Complain	00:07:29,490	00:07:31,908	friends	friends person1
1131	8	amy, don't cry.	Comfort	00:07:32,994	00:07:36,788	friends	Rachel
1131	9	i think that's a great idea. it'll be like the pilgrims bringing the indians syphilis.	Taunt	00:07:51,637	00:07:57,559	friends	Ross
1133	5	no, ross' sister was really fat.	Oppose	00:12:45,598	00:12:49,392	friends	friends person1
1133	6	okay, listen, i know you're having a bit of a family crisis but you don't have to take it out on the plates.	Prevent	00:13:06,160	00:13:11,790	friends	Monica
1133	10	no, that is not what we're saying.	Oppose	00:14:18,065	00:14:20,483	friends	Ross
1133	13	you're taking this the wrong way. we think you'll be a wonderful parent.	Comfort	00:14:33,622	00:14:38,668	friends	Rachel
1133	17	no. you both are equally capable.	Oppose	00:15:08,407	00:15:11,117	friends	Ross
1134	0	hey, there you are.	Greet	00:15:44,026	00:15:46,736	friends	Monica
1136	0	and this little guy in the cat condo is jinkies.	Introduce	00:00:08,049	00:00:10,968	friends	friends person1
1136	5	braid each other's hair and ride horseback on the beach?	Joke	00:00:32,991	00:00:36,577	friends	Chandler
1136	6	no. no. no. when you get home tomorrow night you and i are gonna be at the wizards-knicks game, courtside.	Oppose	00:00:36,745	00:00:42,708	friends	Joey
1136	12	tell him that having a long-distance relationship is really difficult.	Arrange	00:01:31,466	00:01:35,302	friends	Monica
1136	13	tell him that what little time we have together is precious.	Arrange	00:01:35,470	00:01:39,598	friends	Monica
1138	7	no, i was just doing chandler's side of the conversation.	Oppose	00:06:39,065	00:06:41,817	friends	Monica
1138	12	all right, look, just stay there. i'm coming home.	Arrange	00:07:58,811	00:08:01,062	friends	Chandler
1139	5	we could look it up.	Advise	00:09:06,295	00:09:07,546	friends	Ross
1140	0	chandler, you have to tell joey that you're not in tulsa.	Inform	00:10:35,301	00:10:37,969	friends	Monica
1140	3	i don't want him to think that i'm having an affair.	Oppose	00:10:46,395	00:10:48,855	friends	Monica
1141	3	yeah. i'm sorry, we weren't really looking for anything to happen with you guys. i have a boyfriend.	Apologise	00:12:23,576	00:12:29,539	friends	Phoebe
1141	5	i'm sorry, no.	Apologise	00:12:45,681	00:12:47,390	friends	Rachel
1141	7	oh, sure.	Agree	00:12:49,435	00:12:51,227	friends	Rachel
1141	9	okay, thanks. i'll give you a call later tonight.	Thank	00:12:58,068	00:13:00,528	friends	Rachel
1141	10	bye.	Leave	00:13:02,782	00:13:04,032	friends	Rachel
1141	11	wow. so that's great.	Praise	00:13:04,867	00:13:07,702	friends	Phoebe
1141	12	you, bill, ross and emma are gonna be so happy together.	Taunt	00:13:07,870	00:13:11,581	friends	Phoebe
1141	15	by the way, nice ross imitation.	Praise	00:13:49,370	00:13:52,664	friends	Phoebe
1141	16	but your rachel wasn't whiny enough.	Taunt	00:13:52,832	00:13:54,374	friends	Phoebe
1142	0	well, thanks, uh... thanks for the beer.	Thank	00:14:49,638	00:14:52,181	friends	Ross
1142	2	well, you have to go back in.	Inform	00:15:15,873	00:15:17,624	friends	Phoebe
1142	4	i'm so sorry, honey, but... okay, rachel gave this guy her number and, um, she doesn't want ross to answer the phone.	Apologise	00:15:23,756	00:15:30,053	friends	Phoebe
1142	9	all right, i'll do it.	Agree	00:15:56,997	00:15:58,539	friends	friends person1
1142	10	but really, how much dirtier can it get?	Taunt	00:15:59,500	00:16:03,419	friends	friends person1
1144	2	joey said you're in here with another man.	Criticize	00:17:12,197	00:17:14,032	friends	Chandler
1144	8	all right, well, i'll check the guest room.	Leave	00:17:41,060	00:17:44,103	friends	Chandler
1144	11	there's nobody here, joe.	Inform	00:18:06,085	00:18:07,752	friends	Chandler
1144	13	i can't believe you thought i was cheating. you owe me an apology.	Criticize	00:18:09,963	00:18:14,383	friends	Monica
1146	1	i'm sorry.	Apologise	00:19:18,574	00:19:19,699	friends	Chandler
1146	7	i'm sorry, that's the one thing i can't do. i promised i'd be with monica.	Apologise	00:19:59,031	00:20:02,867	friends	Chandler
1146	9	you should go to the game. it's okay. i want you to.	Advise	00:20:07,497	00:20:10,333	friends	Monica
1146	10	thanks.	Thank	00:20:24,056	00:20:25,223	friends	Joey
1149	0	i'll be right back. i gotta go to the bathroom.	Leave	00:22:38,648	00:22:42,193	friends	Phoebe
1150	4	i'm sorry i won't be here.	Apologise	00:00:55,263	00:00:57,347	friends	Chandler
1150	6	thanks.	Thank	00:01:05,273	00:01:07,316	friends	Chandler
1150	9	and to all a good night.	Leave	00:01:15,617	00:01:17,701	friends	Chandler
1151	4	don't worry. we're gonna search here for an hour and then we're gonna go to joey's and search. okay?	Comfort	00:05:33,875	00:05:38,170	friends	Rachel
1151	7	oh, pfft. that's it? a great idea again?	Taunt	00:05:57,774	00:06:00,817	friends	Phoebe
1151	8	why would you do that to her, chandler? why? why?	Complain	00:06:10,328	00:06:13,121	friends	Rachel
1152	0	cool.	Praise	00:07:49,469	00:07:50,969	friends	friends person1
1152	10	okay, ben, why don't you open some more presents?	Advise	00:08:44,774	00:08:46,733	friends	Monica
1152	15	i'm sorry, chandler, but this is really important to me.	Apologise	00:09:18,641	00:09:22,477	friends	friends person2
1153	1	it's bad enough that we're working new year's eve.	Complain	00:09:53,092	00:09:55,302	friends	Chandler
1153	3	all right, look, go. go home, okay? merry christmas. go.	Arrange	00:10:01,350	00:10:05,395	friends	Chandler
1153	4	oh. thanks.	Thank	00:10:17,908	00:10:20,201	friends	Chandler
1154	10	all right, well, maybe i should let you and the second-prettiest girl in oklahoma get back to work.	Taunt	00:11:42,535	00:11:47,497	friends	Monica
1154	12	honey, there's really nothing to worry about.	Comfort	00:11:55,464	00:11:58,091	friends	Chandler
1155	10	you know, she's amazing and beautiful and smart.	Praise	00:13:30,309	00:13:34,771	friends	Chandler
1155	12	look, you're a really nice person, ham stealing and adultery aside.	Criticize	00:13:41,153	00:13:46,574	friends	Chandler
1155	16	you were the most beautiful woman in the room tonight.	Praise	00:14:05,845	00:14:08,429	friends	Chandler
1157	2	look, i've thought about it too. and i'm sorry. i think we should spend all of the money on the wedding.	Apologise	00:17:58,744	00:18:06,250	friends	friends person1
1157	4	you are so sweet.	Praise	00:18:25,854	00:18:28,314	friends	Monica
1159	0	hey.	Greet	00:00:03,503	00:00:04,545	friends	Chandler
1159	1	good morning, tiger.	Greet	00:00:04,713	00:00:06,171	friends	Monica
1159	7	you're supposed to find your passion in life.	Advise	00:00:26,026	00:00:28,277	friends	Monica
1159	8	you can be whatever you want to be now. it's exciting.	Advise	00:00:28,445	00:00:31,405	friends	Monica
1160	0	thank you.	Thank	00:01:37,555	00:01:38,639	friends	Joey
1160	1	thank you.	Thank	00:01:51,402	00:01:53,237	friends	Phoebe
1160	2	i'm sorry. it's just, i'm a little short on cash.	Apologise	00:01:59,410	00:02:02,371	friends	Phoebe
1160	6	ooh, hey, how about this? wanna be an extra on my show?	Advise	00:02:13,049	00:02:16,385	friends	Joey
1161	0	hey, guys.	Greet	00:02:33,194	00:02:34,236	friends	Ross
1162	3	i'm the hell person whose office this is.	Complain	00:04:58,256	00:05:01,300	friends	Rachel
1162	4	good one, rach.	Praise	00:05:01,718	00:05:03,635	friends	Ross
1162	5	i'm gavin mitchell, the person who's taking over your job.	Introduce	00:05:04,470	00:05:07,639	friends	friends person1
1162	7	oh, your baby's so cute.	Praise	00:05:09,225	00:05:11,935	friends	friends person1
1163	2	sorry, i'm just so used to hitting on the extras.	Apologise	00:05:29,912	00:05:33,081	friends	Joey
1163	3	oh, relax. don't be. they'll probably just make you stand in the background.	Comfort	00:05:36,961	00:05:40,714	friends	Joey
1163	4	take this tray, stand on this yellow mark. you're gonna move on  action.  walk over to the operating table, stop on the blue mark and put the tray down.	Arrange	00:05:44,302	00:05:51,725	friends	friends person1
1163	7	and, action!	Arrange	00:05:59,817	00:06:03,362	friends	friends person1
1163	9	and, action!	Arrange	00:06:17,293	00:06:20,045	friends	friends person1
1166	0	listen, sudden change of plans. um, my maternity leave just ended.	Inform	00:11:20,012	00:11:23,139	friends	Rachel
1166	1	they said if i didn't come back today, they'd fire me.	Inform	00:11:23,307	00:11:26,059	friends	Rachel
1166	2	what? no, that's illegal.	Complain	00:11:26,268	00:11:28,186	friends	Ross
1166	4	can you please just take care of her for today?	Ask for help	00:11:48,082	00:11:50,542	friends	Rachel
1166	6	you're pretty.	Praise	00:12:15,025	00:12:16,568	friends	Rachel
1167	3	goodbye.	Leave	00:12:42,261	00:12:43,678	friends	Ross
1167	4	okay, it's baby time. pants off, bing.	Arrange	00:12:47,600	00:12:51,227	friends	Monica
1167	7	i don't feel like having sex.	Oppose	00:13:13,626	00:13:16,294	friends	Ross
1167	8	maybe we can watch a movie or something.	Advise	00:13:20,549	00:13:23,092	friends	Ross
1167	9	pants off, bing.	Arrange	00:13:28,182	00:13:30,016	friends	Ross
1169	0	do you have a blue tie that would go with this? emma spit up on mine.	Ask for help	00:14:31,120	00:14:34,789	friends	Ross
1169	3	sorry.	Apologise	00:15:01,108	00:15:02,317	friends	Monica
1169	6	you're not pregnant.	Inform	00:15:11,911	00:15:13,453	friends	Chandler
1169	13	it's, uh, ahem, it's more casual.	Leave	00:15:35,476	00:15:39,687	friends	Ross
1170	7	no. no, see, uh, you and drake are having a fight.	Oppose	00:16:33,242	00:16:37,328	friends	Joey
1170	11	okay. okay, from the top.	Inform	00:16:49,216	00:16:51,342	friends	friends person1
1171	0	wow. you're here already.	Greet	00:17:22,750	00:17:25,168	friends	friends person1
1171	3	so ask me anything.	Inform	00:17:32,801	00:17:34,844	friends	Rachel
1171	4	oh, hello, mr. zelner. we are all ready for our presentation this afternoon.	Inform	00:17:39,141	00:17:43,644	friends	Rachel
1171	9	no one will remember that i worked here, and then ralph will buy his helicopter and super gavin will just fly right alongside of him.	Complain	00:18:06,251	00:18:14,092	friends	Rachel
1171	14	i'm sorry, i'm sorry. i'm sorry. i'm sorry.	Apologise	00:18:45,999	00:18:48,751	friends	Rachel
1171	16	thank you. thank you.	Thank	00:18:50,712	00:18:53,131	friends	Rachel
1171	18	i'm really fine. don't worry. i'm great with children.	Comfort	00:18:59,096	00:19:02,515	friends	friends person1
1171	19	gavin mitchell. pleased to meet you.	Greet	00:19:13,360	00:19:16,112	friends	friends person1
1172	1	you just wait on the tables.	Inform	00:19:40,053	00:19:41,679	friends	Joey
1172	2	i can't do that. i'm an actor. i have a process.	Oppose	00:19:42,181	00:19:44,891	friends	Phoebe
1172	7	yeah, you can fire her, but i would call security. she won't go easy.	Advise	00:20:07,080	00:20:10,750	friends	Joey
1173	3	ugh, unbelievable. the one thing that's ours.	Complain	00:20:24,181	00:20:27,600	friends	Monica
1173	6	look, i'm starting a whole new career now.	Inform	00:20:37,319	00:20:39,111	friends	Chandler
1173	11	look, i'll just get my old job back.	Inform	00:21:14,648	00:21:17,942	friends	Chandler
1173	21	should we go make a baby before you change your mind?	Advise	00:22:24,760	00:22:27,261	friends	Chandler
1174	0	shh. don't say that loud. gunther's gonna want to hug me.	Prevent	00:00:24,399	00:00:27,067	friends	Rachel
1174	1	uh, good news, everyone. we finally found a nanny.	Inform	00:00:29,738	00:00:31,947	friends	Ross
1174	3	you're damn right i am. i've been waiting for a cookie for seven minutes.	Complain	00:00:39,956	00:00:43,375	friends	Joey
1174	8	thank you. ha, ha.	Thank	00:01:23,917	00:01:25,751	friends	Rachel
1175	4	you can't keep a rat in your apartment. they're extremely unsanitary.	Oppose	00:03:11,608	00:03:14,526	friends	friends person1
1175	6	thank you.	Thank	00:03:27,457	00:03:29,124	friends	friends person1
1176	0	gavin, i just want to say thank you again for watching emma yesterday during the presentation.	Thank	00:03:42,639	00:03:48,560	friends	Rachel
1176	1	i really owe you an apology.	Apologise	00:03:48,728	00:03:50,604	friends	Rachel
1176	2	and i think you're a really good guy. and i'm sorry that i misjudged you.	Apologise	00:04:03,785	00:04:08,705	friends	Rachel
1176	5	i wasn't checking her out. i'm in fashion. i was looking at her skirt.	Oppose	00:04:30,478	00:04:34,439	friends	friends person1
1176	7	wow, you are really... you're really a creep.	Criticize	00:04:40,154	00:04:42,698	friends	Rachel
1176	17	you know what? my first impression of you was absolutely right.	Taunt	00:05:48,014	00:05:51,016	friends	Rachel
1176	18	you are arrogant. you are pompous. morgan! morgan!	Criticize	00:05:51,184	00:05:53,977	friends	Rachel
1178	1	listen, can you do me a favor? i'm gonna be out today.	Ask for help	00:09:26,315	00:09:29,276	friends	Ross
1178	2	can you keep an eye on joey make sure nothing happens between him and molly?	Ask for help	00:09:29,485	00:09:33,613	friends	Ross
1178	4	look, come on, man. i'm sure he'll lose interest in a week or two but for now, could you please just do this for me?	Ask for help	00:09:54,135	00:10:00,015	friends	Ross
1180	0	give me that phone.	Arrange	00:11:40,991	00:11:42,534	friends	Rachel
1180	1	hello, this is rachel green. how can i help you?	Greet	00:11:43,994	00:11:47,414	friends	Rachel
1180	2	uh-huh. okay, then. i'll pass you back to your son.	Inform	00:11:47,581	00:11:52,752	friends	Rachel
1180	7	but first, monica, i would like to introduce you to my very talented colleague and more importantly my wonderful friend, gavin mitchell.	Introduce	00:12:41,260	00:12:50,685	friends	Rachel
1180	9	i don't mind. i'll cancel them. i would never miss my secretary's birthday.	Inform	00:13:01,238	00:13:05,533	friends	friends person1
1180	10	why did you invite him? i can't stand that guy.	Complain	00:13:07,620	00:13:11,790	friends	Rachel
1180	12	hey, mr. phillips. nice suit.	Greet	00:13:17,713	00:13:20,089	friends	Rachel
1183	0	will the stable boy never get the princess?	Complain	00:16:20,187	00:16:23,231	friends	Joey
1183	1	no. the leather sticks to my ass.	Oppose	00:16:27,945	00:16:31,155	friends	Joey
1183	5	hi. is molly here?	Greet	00:17:02,771	00:17:04,647	friends	friends person1
